pmid,first_half,second_half_gold,word_count
33008149,"Objetivo: La insuficiencia cardiaca (IC) es un síndrome clínico caracterizado por disminución en la capacidad funcional. Los programas de rehabilitación cardiaca y prevención secundaria (PRHCyPS) han mostrado mejorar la calidad de vida y tolerancia al esfuerzo en este grupo de pacientes, pero sus efectos son dependientes del volumen. Nuestro objetivo es evaluar el grado de correlación del volumen de entrenamiento medido en equivalentes metabólicos (MET)-min/semana con el porcentaje de ganancia de consumo pico de oxígeno (VO2p) (MET-carga) posterior a un PRHCyPS en pacientes con IC. Método: Estudio cuasiexperimental que evaluó la ganancia de VO2p (MET-carga) en 31 pacientes posterior a un PRHCyPS, antes y después de una prueba de ejercicio convencional, que consistió en 30 min de entrenamiento dinámico al 70% frecuencia cardíaca de reserva (FCR) durante seis semanas, así como entrenamiento de kinesioterapia e intervención interdisciplinaria. Se calculó el volumen de entrenamiento de","cada paciente en MET-min/semana (método de Kaminsky). Se midió el índice de correlación con Rho de Spearman y se consideró significancia estocástica con valor de p < 0.05. Resultados: El 70.6% fueron de sexo masculino, promedio de edad 61.5 ± 8.9 años, con fracción de expulsión del ventrículo izquierdo promedio de 38 ± 4.6%; el 96.8% de la IC fue de origen isquémico; un 55.9, un 29.4 y un 5.9% en clase funcional según la New York Heart Association I, II y III, respectivamente. Con un volumen de entrenamiento promedio de 504.34 ± 164 MET-min/semana. La mayor correlación se obtuvo en las poblaciones de alto riesgo, con una Rho: 0.486 (p = 0.008) por VO2p-carga. Conclusiones: Si bien existe una ganancia sustancial en tolerancia al esfuerzo medido por VO2p-carga, no obtuvimos suficiente grado de correlación entre el volumen de entrenamiento aplicado y la ganancia obtenida.",289
33008148,"La cardiomiopatía de Takotsubo es una entidad caracterizada por disfunción ventricular aguda y transitoria, la cual está generalmente relacionada a un evento desencadenante (estrés emocional o físico) y que, por lo general, se presenta con disfunción sistólica regional del ventrículo izquierdo, aunque hasta en un 30% puede ser biventricular. Según su severidad, en algunos casos puede condicionar choque cardiogénico refractario a manejo con inotrópicos y vasopresores, por lo que para estos casos deben considerarse los dispositivos de asistencia circulatoria. Presentamos el caso de una paciente joven a","quien se realizó cambio valvular pulmonar con prótesis biológica, la cual siete semanas posteriores a la cirugía acudió al servicio de urgencias con derrame pericárdico y fisiología de tamponade secundario a síndrome pospericardiotomía. Por tal motivo se le practicó ventana pericárdica, sin embargo durante el transquirúrgico presentó cardiomiopatía de Takotsubo biventricular que le condicionó choque cardiogénico con insuficiencia mitral y tricúspidea severas y refractariedad a tratamiento médico, así como a balón intraaórtico de contrapulsación (BIAC), por lo cual requirió soporte circulatorio con ECMO venoarterial durante 5 días.",174
32991106,"Objetivo: Medición de la eficacia y relevamiento de las complicaciones asociadas a la a realización de traqueostomía percutánea (TP) guiada por videobroncoscopia en un hospital universitario de alta complejidad. Materiales y métodos: Estudio observacional retrospectivo realizado entre mayo de 2017 y agosto de 2019. El criterio para la indicación de TP fue desvinculación prolongada de la ventilación mecánica en todos los casos. Incluyó pacientes mayores de 18 años en que se realizó TP electiva guiada por videobroncoscopia. Se registraron variables demográficas, APACHE II y días de ventilación mecánica previos a la TP. La eficacia del procedimiento fue evaluada en base a la tasa de éxito en la ejecución, la necesidad de conversión a técnica abierta. Asimismo, se registraron las complicaciones observadas. Resultados: Se evaluaron 235 procedimientos (149 hombres y 86 mujeres) en pacientes con edad media de 61 años ± 19, un score APACHE II 18 ± 8. La TP pudo ser ejecutada en forma rápida y satisfactoria en todos los pacientes sin requerimiento de conversión a técnica abierta. Se presentaron complicaciones tempranas en el 3,8% (9) de los casos. El sangrado menor fue la complicación más frecuentemente observada en 5 casos (2,1%), hipotensión en 3 casos (1,3%) e hipoxemia transitoria en un caso (0,4%). Asimismo el 2,1% (5) de los casos registró complicaciones tardías. Conclusión: La realización de TP mediante la técnica de dilatador único guiada por videobroncoscopia se","describe como un procedimiento efectivo y seguro, que puede realizarse en unidades de cuidados intensivos con baja tasa de complicaciones. Measurement of the efficacy and complications associated with performing percutaneous tracheostomy (PT) guided by video bronchoscopy. Retrospective observational study conducted between May 2017 and August 2019. Adult patients who underwent elective PT guided by video bronchoscopy were included. The criteria for the indication of PT was prolonged weaning from mechanical ventilation in all cases. Demographic variables, APACHE II score and days of mechanical ventilation prior to PT were recorded. The efficacy of the procedure was evaluated based on the success rate in the execution, the need for conversion to open technique. Also complications observed were recorded. 235 procedures (149 men and 86 women) were evaluated in patients with an average age of 61 years ± 19 and APACHE II score 18 ± 8. The PT was performed quickly and satisfactorily in all patients without conversion to open technique in any case. Complications occurred in 3.8% (9) of the cases. Minor bleeding was the most frequently observed complication in 5 cases (2.1%), hypotension in 3 cases (1.3%), and transient hypoxemia in one patient (0.4%). Also, 2,1% (5) of the cases presented late complications. Performing PT guided by video bronchoscopy is described as an effective and safe procedure that can be done in intensive care units with a low rate of complications.",460
32677799,"Infections caused by Leclercia adecarboxylata are rarely reported. It is an anaerobic Gram-negative enterobacteria with universal distribution, and although it is mostly found in polymicrobial infections, monomicrobial infections caused by this bacteria, especially in immunocompromised hosts, have been recently reported. We present the case of an 8-year-old patient, with acute lymphoid leukemia, that suffered a catheter colonization by L. adecarboxylata. He received antibiotic treatment without removal of the device with complete resolution of infection. Las infecciones causadas por","Leclercia adecarboxylata (L. adecarboxylata) son raramente reportadas en la Literatura. Se trata de una enterobacteria anaerobia Gram-negativa que presenta distribución universal y, si bien suele ser parte de infecciones polimicrobianas, existen reportes crecientes de infecciones únicamente por este germen en pacientes inmunocomprometidos. Se reporta el caso de un paciente masculino de 8 años con leucemia linfoblástica aguda, que presentó una colonización de catéter por L. adecarboxylata, en el que se realizó tratamiento sin extracción del dispositivo, con evolución favorable.",157
32558508,"La otosclerosis es un trastorno de remodelación ósea caracterizada por disminución de la movilidad del estribo, lo que se traduce en una pérdida auditiva y tinnitus. El tratamiento mas comúnmente utilizado y mas eficaz es la cirugía. El objetivo principal es una mejora significativa en la pérdida auditiva, pero la reducción del tinnitus es un beneficio adicional. Determinar los cambios en la sensación del tinnitus después de la estapedectomía en pacientes con otosclerosis operados en nuestro medio; así también como los factores que podrían asociarse con dichos cambios. Realizamos un estudio prospectivo, observacional, analítico y longitudinal, en el que se incluyeron 15 pacientes con otosclerosis operados en el Sanatorio que se sometieron a un examen completo con Audiometría, Acúfenometría y","Tomografía computada; se recopilaron datos mediante la Escala de Impresión Clínica Global y el Indice Funcional del Tinnitus, al momento previo a la cirugía y a los tres meses de intervenidos. Se utilizó el Soft R- medic e Infostat para analizar las variables y graficar los resultados. Las diferencias entre el estado de audición pre y postoperatoria fueron estadisticamente significativas (p<<0.001). Se comprobó además, diferencias estadísticamente significativas entre la percepción del tinnitus antes y despues de la cirugía (p<<0.001). Y que dicha diferencia se relaciona estadíticamente con la mejoría de la audición (p=0.01). La mayoría de los pacientes refirieron una mejoría en el estado de percepción del acúfeno; además de la mejoría en su audición; resultando en asociación significativa ambas variables.",241
32538800,"El nuevo coronavirus tipo 2 (SARS-CoV-2)del síndrome respiratorio agudo grave y la enfermedadque produce, enfermedad por coronavirus2019 (COVID-19) fueron descritos por primera vezen la ciudad China de Wuhan","en Diciembre de2019 (1). En Marzo de 2020, la dispersión mundialde este nuevo patógeno, condujo a la declaraciónde pandemia por parte de la Organización Mundialde la Salud (OMS) (2).",57
32317032,"Un vínculo claro entre la evaluación y la toma de decisión constituye un principio de buena práctica en evaluación de tecnologías sanitarias (ETESA) reconocido a nivel internacional. El objetivo del Foro de Políticas en Latino-América (LatamPF) 2019 de Health Technology Assessment International fue explorar los diferentes modelos que vinculan la ETESA y la toma de decisión y discutir su potencial aplicabilidad en Latino-América. Este manuscrito está basado en un documento base y en el trabajo deliberativo realizado por los miembros (54 participantes, 12 países) que asistieron al LatamPF, a través de la metodología design thinking. Los participantes coincidieron en que la relación inapropiada entre la ETESA y la toma de decisión atenta hoy contra la legitimidad de las decisiones, expone al proceso de ETESA a una excesiva influencia política y judicial, y condiciona que algunos actores se sientan relegados del proceso de evaluación","y toma de decisión. Se identificaron los atributos del proceso de ETESA más prioritarios y factibles de ser mejorados en la región, y con el mayor potencial para generar un cambio positivo en los sistemas de salud. La mayor parte de estos están vinculados con la apropiada institucionalización de la ETESA, ampliar la participación de los diferentes actores y mejorar la transparencia de los procesos de ETESA. El LatamPF ha identificado barreras y recomendado acciones para reforzar el vínculo entre ETESA y la decisión. A su vez, existe en estos momentos una ventana de oportunidad en la región, ya que el tema es visualizado como una prioridad por gran parte de los actores de la sociedad. Por ello, los diferentes actores de los sistemas sanitarios deberían ahora tomar esta oportunidad para avanzar en el fortalecimiento del vínculo entre ETESA y toma de decisión.",286
32238261,"Este artículo analiza la cobertura mediática del avance de la pandemia de Covid-19 en Argentina y la medida de aislamiento social preventivo y obligatorio decretada por el gobierno nacional. Destaca tendencias problemáticas y buenas prácticas según un enfoque teórico-normativo, y las vincula con las características históricas del sistema de medios en el país. Utiliza una perspectiva teórico-metodológica que concibe a la comunicación como un derecho humano fundamental, esencial en una sociedad democrática y a","los medios de comunicación de masas como vehículo fundamental para su ejercicio, y se apoya en las recomendaciones formuladas por organismos internacionales, organizaciones de la sociedad civil e instituciones nacionales. Se sostiene que los medios de comunicación de masas en la Argentina tienen la oportunidad histórica de mostrar la relevancia de su aporte no sólo para que enfrentar esta coyuntura, sino también para que salgamos de ella como una sociedad mejor y más justa.",148
32220171,"Introducción. Las infecciones oportunistas asociadas con Candida albicans han tenido gran repercusión en la salud pública por la mortalidad que generan en determinados grupos poblacionales. Aunque existen tratamientos farmacológicos disponibles, es evidente el aumento de la resistencia desarrollada por el agente patógeno, por lo que la determinación de los mecanismos de resistencia de las cepas presentes en las áreas hospitalarias es importante, ya que permitiría plantear mejores esquemas de tratamiento. Objetivo. Analizar la expresión de los genes ERG11, CDR1 y MDR1 en cepas de C. albicans aisladas de adultos mayores a su ingreso en la unidad de cuidados intensivos del Hospital Santa Sofía de Manizales, Colombia. Materiales y métodos. Se seleccionaron 29 muestras (21 resistentes y 8 sensibles) y se conformaron dos grupos de trabajo, uno de","muestras con exposición al fluconazol y el otro sin esta. El ARN extraído se cuantificó mediante reacción en cadena de la polimerasa con transcriptasa inversa en tiempo real (RT-qPCR). Resultados. Se encontraron diferencias significativas en la expresión del gen MDR1 en el grupo de cepas de C. albicans resistentes. Dos de las cepas resistentes (104 y 62-2) expuestas al antifúngico presentaron valores muy elevados en la expresión de este gen. La expresión del ERG11 y del CDR1 no fue significativa en los grupos estudiados. Conclusión. El aumento de sobreexpresión del gen MDR1 indica que este puede ser el responsable de la resistencia; sin embargo, algunas cepas resistentes no sobreexpresaron los genes analizados, lo que indica que puede haber otros genes involucrados en la resistencia de las cepas estudiadas.",255
31860188,"Introducción. Aedes albopictus es vector de arbovirus, como Flavivirus, Alphavirus, Bunyavirus, Phlebovirus, Orbivirus y Picornavirus. Muchos son agentes etiológicos de enfermedades en humanos. Actualmente, A. albopictus se encuentra en expansión geográfica por su adaptación a diversos ambientes y tipos de criaderos. En Colombia, este mosquito fue reportado por primera vez en 1998 y, hasta el momento, se ha registrado en 10 departamentos. Objetivo. Determinar la presencia de A. albopictus en Yopal, Casanare. Materiales y métodos. En una búsqueda activa de larvas de A. aegypti en la zona industrial de Yopal, se observaron por primera vez mosquitos adultos de A. albopictus. Por lo anterior, se realizó la inspección en el intradomicilio y el peridomicilio de las viviendas en ocho localidades del municipio, en la cual se","recolectaron larvas y pupas al inspeccionar hábitats larvarios, y hembras adultas, mediante capturas sobre atrayente humano protegido. Resultados. Se identificaron 755 larvas de mosquitos, 71,5 % de A. aegypti, 24,8 % de A. albopictus, 3,2 % de Culex quinquefasciatus y 0,8 % de C. coronator y C. nigripalpus. Se capturaron 37 mosquitos adultos de A. albopictus. Los depósitos con mayor abundancia de este vector fueron las llantas. Conclusión. Ante la presencia de A. albopictus se sugiere intensificar el sistema de vigilancia entomológica para detectar nuevas poblaciones dentro del departamento y en las áreas cercanas. Se debe poner atención a los criaderos artificiales de las zonas cercanas a los parqueaderos de vehículos de transporte de alimentos, insumos y maquinaria, procedentes de áreas con presencia del vector.",250
31860182,"Introducción. La tuberculosis extremadamente resistente a los medicamentos (TB-XDR) es el resultado de deficiencias en la administración del tratamiento y en la prevención de la transmisión de la enfermedad; además, es un reto para los programas nacionales de control de la tuberculosis. Objetivo. Describir las características clínicas y epidemiológicas de los casos de TB-XDR diagnosticados en Colombia. Materiales y métodos. Se trata de un estudio de serie de casos, de pacientes con diagnóstico de TB-XDR, de 2006 a 2016 en Colombia. Las fuentes de información fueron el formato único de vigilancia y la base de datos del Laboratorio Nacional de Referencia. Se analizaron las variables: entidad territorial de procedencia, sexo, edad, régimen de afiliación, forma de tuberculosis, coinfección tuberculosis-HIV, patrón de sensibilidad a los fármacos de segunda línea y resultado (vivo o muerto). Resultados. En el período de estudio, se diagnosticaron 51 casos de TB-XDR, 28 hombres y 23 mujeres, con un promedio anual de cinco casos. En los departamentos de","Antioquia, Valle del Cauca y Atlántico, se presentaron 46 (90 %) de los casos. El rango de edad fue de 5 a 81 años y, la mediana, de 40 años. De los 51 pacientes, 32 (63 %) estaban afiliados al régimen subsidiado de salud y 46 (90 %) presentaron tuberculosis pulmonar; de los 22 a quienes se les practicó la prueba para HIV, en tres (13,6 %) había coinfección con HIV, y 29 (57 %) murieron. Los fármacos a los cuales hubo mayor resistencia, fueron ofloxacina en 45 (88 %) casos y amikacina en 43 (84 %). Conclusión. La TB-XDR se presentó principalmente en formas pulmonares, lo cual aumenta la probabilidad de transmisión en la comunidad y se refleja en la aparición de tuberculosis resistente en menores de 15 años. La población más afectada es la económicamente activa, con una gran mortalidad. El Programa Nacional de Prevención y Control de la Tuberculosis debe generar estrategias para evitar la propagación de cepas resistentes.",323
